TX,LA,WA,NJ,AR,MT,ND,NE,NM,IN,CA,OH,SC,RI,MI,GA,WY,NH,MD,MS,CT,WV,IA,IL,VT,TN,MO,WI,NC,PA,KY,DE,KS,OR,MA,AL,AZ,MN,ME,NV,ID,UT,VA,NY,OK,SD,CO,week_num
13,0.26380864627951006,0.3035304519425118,-0.19925118234366787,0.25804321592021684,0.4393148382421944,1.2970058637333213,-0.5540484935881708,-0.015567878277820156,-0.01905893343081105,0.37215010674612703,0.06488252815029216,0.2804680096146594,0.689530908517912,-0.29316749709407053,0.21341292124610112,-0.14737440223635145,0.32162944864408977,-0.29499904184549686,0.040561787361105536,-0.12041980101917016,0.1335465792019204,0.010793793568697915,-0.2071408218421076,0.0979232356196355,-0.16112518977982715,0.6036072073555971,0.106828343998458,0.05036531940975255,0.660192584829032,0.10217884142928967,-0.44092450529131755,2.2279590358003016,0.0038282667876589054,0.34552027612831454,0.4346642468239564,0.22659190453450817,0.07189337809315635,-0.22004829331991035,-0.07461537555135728,0.07520089799864399,0.10650495816699845,3.9954322970257046,0.1293348653339331,0.19954188231450226,0.9025580573689026,0.2483554619996161,0.1028832810590012,1
14,0.16553365057783823,0.3685966016362493,-0.40852296031368435,0.030500655582100456,0.39820125775782383,0.13102565720104895,0.31983954557659366,0.05443689408966045,0.2840235869726485,0.8255691083968448,0.061593620246490434,0.39967902752168266,0.008734474410909535,0.2089378920365344,0.2549450496724092,-0.14367575666183469,1.2177625960717338,0.8239491918851984,0.7455421951911153,0.1146807433313315,0.13102018194327636,0.527101541395201,1.1925348004974765,0.22872970577755314,0.17527971957397856,0.33718754814711555,-0.04204614966356286,0.48052509293128626,0.5709325494683265,0.1734799259864883,1.1096548200918437,-0.21504025039420485,0.5094117536276919,0.15715536211445172,-0.09818108732790679,0.09731245813797708,0.3951421593259556,0.7177290370855353,0.5975034167791445,0.1419161730849885,0.5871165616980539,-0.17680757680757675,0.4131232101883639,-0.10795202647294895,0.7943226469322299,0.34884926512475795,0.12510477167171216,2
15,0.2540923326613157,-0.15260470154248604,1.5156231363879695,0.1519334159454371,0.07676313952681914,-0.17201319500884443,0.3373169894173838,0.4351688356636298,0.36396004697194856,0.5734065899007116,0.14356488506018297,0.46609621624258984,0.9478419218292111,0.8910492759156953,0.5200822022557827,0.24027482702598307,0.2262669944610646,-0.02197074352326708,-0.07842714119795059,-0.0067956271354235355,-0.09459356702912312,0.5003720063891447,1.1759832311772946,0.1695748298476684,0.2478432360332716,0.41295127839350365,0.6272094363886301,0.906602086557661,0.22957465245074019,0.48387084945270525,0.3481584758143598,0.003569504649418277,0.7752830718363016,0.11083794304445824,0.22173206255981337,0.12446685944927259,-0.022058607966562383,0.07888331672574603,0.3737495848555296,0.013449419349724524,-0.04247535535759176,-0.5812497661540764,0.19382432609330474,0.08983862375427153,0.3934672005880874,0.1300506383643681,0.6548142824589386,3
16,0.1257298559750876,0.5142767994284154,0.5497662469402608,-0.051433953761788664,-0.11080199920788172,3.027234058933349,0.19194856731573512,0.40231956288252796,0.09563221561133219,-0.019244054938322507,-0.057585108392815644,0.4531567846846959,0.4707904843865765,0.4775806894317903,0.09250397721199016,0.09819749880344694,0.00937198067632845,0.22076351534383337,0.05507845799261214,0.03453274358066578,0.5361552028218695,0.2043984700370701,0.19309626964814816,0.052875843171660504,0.13665661973510973,0.24228180231395474,0.37839826462316606,0.2575212715396682,0.14843049418955012,0.08057895660296685,0.5844536921120475,0.0026688606172492633,0.1645751996879493,-0.23251898722204886,0.27224293800466776,-0.14515253501248512,0.044075955221707416,0.29521343709939546,0.4215783925963892,0.05120390045496619,0.1498016798880075,1.2692451597411083,0.12783037766484615,0.2053685594127133,-0.10905494047825631,0.07374892551481856,0.3349275201127054,4
17,0.2167720476849108,-0.2748676089986064,-0.22932385658232213,0.047261264800957166,0.24538328519599648,-0.5757157945546566,0.3038050086088015,-0.413874420996817,-0.11858210713136173,-0.10329759584145548,0.12610632213704218,-0.3510076720485515,-0.1521805933436513,0.648747713571952,0.31074236511609166,0.015939910457907467,0.15451804345745188,0.4380324607910735,-0.08914490910451116,-0.09708660862208746,0.07140123558034005,0.1478336730815742,-0.3385743312274956,-0.14794195197552493,0.10291203358020695,-0.01931276139510749,-0.03170187779504399,-0.018211494145230284,0.0799465682935115,-0.14450014407706055,-0.05098264560112681,0.05254467948846233,-0.035829596683182446,0.3866042270010474,-0.01680534059807611,-0.08656654813309629,0.1387583163110443,-0.021338030089895578,0.07312726184321511,-0.07890442081034962,0.15671005773074556,0.43139513136264757,-0.0409983341154827,-0.036119106257974626,-0.429603284665846,0.11481954591494004,0.04653856988125314,5
18,0.016794875422424686,0.011823443171148194,0.9120954192130867,0.04263181859265039,0.013367951567473354,0.9747517698541879,0.41171610965076977,0.20397828839059168,0.3127311674402,-0.01595656205174151,0.03775441927846936,-0.013184476811376838,-0.19773161342429385,0.17679383908760493,0.00825535390438726,-0.03280206077648585,-0.2296877544675244,-0.08839782811464537,-0.1632116124863797,-0.02982656477225043,0.12446916478145748,0.28459016557927647,0.2686818431633449,-0.04480213923954946,0.25816155132601193,-0.0484956468662697,0.24673776111693016,-0.04162266387774157,-0.1708709401146321,-0.03277365062646867,-0.2954205908872522,0.28003042258877225,0.16498710598132246,0.13912687973266036,0.13756852047250162,0.04012930360277379,-0.05140350182078821,0.2539268579164261,0.4448381657517401,0.09422922091385708,0.3179906408845108,-0.1559340916280413,0.0026924119214775557,0.03556393581406077,-0.021589150516235552,0.35746243260035404,0.10992535417906665,6
19,-0.19415645617342134,-0.3144634036150708,-0.08092573459120704,0.09561296189678624,-0.2630810864940514,0.5713527896848823,0.1891746909967902,0.8596784165421879,-0.17201321588641558,-0.15928618527853364,0.02019078716465338,-0.14781174430195285,-0.20572259641667268,0.8160332197396268,0.18035721285130069,-0.13913211407131354,-0.08922297479107888,0.15848320889883022,-0.14102870304632467,-0.15874437055890325,-0.0011849177616651747,0.06479586656148219,0.007893368840573175,-0.045602702528922026,-0.261965219060583,-0.40196365792422395,-0.1100134945694184,-0.017154597545890136,-0.2572475139745815,-0.059045771251530405,0.201462806327618,-0.13477792632204397,-0.08770812849567215,-0.29376219084029026,-0.07385328884112881,-0.19195628926614086,-0.13194307325445404,-0.051538437113009296,-0.1545130281798279,0.0009941801090152503,0.04168288860271736,-0.23041168658698538,-0.1524312468889996,-0.07267358324167371,-0.21116650216872052,-0.04150346264688372,-0.024421484074801433,7
20,-0.31151048352588784,-0.1860493651246001,-0.08882620081371921,-0.14292176296448894,0.14932659848963165,0.013258555443630731,0.12463325069435378,-0.1746677894042048,-0.09261932156243721,-0.24192138868705776,-0.03346527458339931,-0.11776615665437534,-0.2502843993330252,-0.4989546869413634,-0.21264984890581243,-0.30446711844852625,-0.0349884989554097,0.2253386073719997,-0.1845342840383634,-0.15138119344680517,-0.32203381274262843,-0.2070680489052794,-0.012206543032814699,-0.04247490425526403,-0.10107865044552963,-0.11723898425181417,-0.2828775945826586,0.1546665798667621,-0.3960423843043283,-0.14502565669085962,-0.30663883317006413,-0.07886276916737854,-0.09099314776043375,0.055983031093091495,-0.21097350464930711,-0.29672682682724083,-0.25107170352743563,0.08168758516098137,-0.012438314367109323,0.17737339866115653,-0.10580730277228068,-0.3732326894879762,-0.20320113418427732,-0.27205528781936894,-0.1550885041889505,-0.06684775566423025,-0.06246301969365425,8
21,-0.19744202021523669,-0.13922671814746929,-0.12094735415952015,-0.11946602846477965,-0.6236466115001795,-0.2824574130796927,0.39823844914574386,-0.1341656143095092,-0.22869370776336936,-0.283779348085826,-0.06126933913499051,-0.11742777814110839,-0.240919153181804,-0.08418833223812856,0.023351609728665842,-0.160555742614613,-0.3296070327363379,-0.4366765362539646,-0.06951152297588918,-0.05691591550685075,-0.1382363234275757,-0.3965262439723858,-0.340373103224004,-0.13670067382891782,0.20354238365593302,-0.318798461909415,0.08122900698719301,-0.019942805774549408,0.03012040190056999,-0.0490068090778544,-0.4678033000117737,-0.21462353165931233,-0.18879091403840675,0.09427112757098322,0.05437368103319283,-0.143532151431264,-0.006699335907155551,-0.12080507831964817,-0.369221392015301,-0.3164292918009099,0.15876687517638774,0.6019238727440102,-0.18357416988405872,-0.001258747931139613,-0.251443161634103,-0.09897397654803537,-0.2142062259134229,9
22,-0.22627810610692206,-0.052993582355998416,0.19454264033632193,-0.07253237222220026,0.25246824895120973,0.017737919155230163,-0.47448678405219524,-0.5084242143314368,-0.032493201529722904,-0.24836754671877811,-0.05465366697412061,-0.13617746520620283,-0.3458747501300692,-0.4218727989857726,-0.21771922353038153,-0.08855580654014229,-0.27739069166634056,0.02415795849941686,-0.16622492620926452,-0.0604031358329682,-0.23223166917241259,-0.007791272089003675,0.30304061326093457,0.05731705405701932,-0.22442645762452565,-0.26265881739260044,-0.39697272461903926,0.1881200143178563,-0.36448594113373656,-0.27087570488806695,-0.3273475046405448,-0.43770290474156337,-0.2935104246117476,-0.22320907865426357,-0.12907093395972494,-0.30548327073735093,-0.21900578605701382,-0.012278793383251064,-0.10809189810572621,-0.05904543718976716,-0.32368115597990543,-0.19276250929201436,-0.19992947067743422,0.11039132831159287,-0.10364067278715314,-0.21101854785082944,-0.15203661196732285,10
23,0.09306793000151001,-0.1299875023489022,-0.1597437072948437,-0.2726256721103786,-0.2922826562418748,0.024299219010615925,0.02136135196831222,-0.4599557193532676,-0.20953703549708666,-0.187769198124942,-0.2570742918948151,-0.4941199865867068,-0.46277419624916283,-0.31661362044284713,-0.23251906877637873,-0.18198831709678473,-0.30472991883571227,-0.28361103780705427,0.07092198581560291,-0.19422099831167491,-0.5994998700157218,-0.4770181537273078,-0.6566503250559523,-0.21849095760450646,-0.27976347035394894,-0.6003252987695494,-0.037954009689213294,-0.7255176754770576,-0.2842889900499868,-0.21474082661989544,-0.23365961378835107,-0.44467551487027873,-0.11897104291843068,0.012147692307692363,-0.15110411867168627,-0.15020044191139026,-0.2496239242879407,-0.1496690771583048,-0.1963659288316055,0.3950851336655359,4.786335695353004e-05,-0.20321847488178904,-0.18327191946261392,-0.23512457270684625,-0.41662296310170444,-0.08461505071404797,-0.22809937735034833,11
24,-0.31394056224899597,-0.37378249675161046,-0.49459130099548815,0.35081926834703664,-0.28110493512331325,-0.44180299309497606,-0.6260100619707858,-0.25741276094965215,-0.061865069485112424,-0.40878670133863426,-0.029429516868211613,0.3459175729734313,0.02864434184637558,0.010188244076634717,-0.1691506239131098,-0.07100829628790661,0.4530802413186824,0.24768997344145655,-0.31093783379619744,0.10451354853988913,0.8911687348260048,-0.05899556868537679,-0.11776418915772961,-0.03194956051334762,0.09049410813384014,0.2101955119644599,-0.18334403750414185,0.2695387148303132,-0.20744258576694072,-0.01829745349923033,0.4322932419949482,0.8403012638794944,-0.27303697335583077,-0.21580918564636362,0.014310488621771518,-0.07695574027001406,0.11691058574693812,-0.08444789068885307,-0.07809160544877045,-0.46960202350674457,-0.3538961186954441,0.04254098360655743,-0.021603272601675164,-0.12561650947477723,-0.3506011911450725,-0.11373982454753814,-0.28526402915828686,12
25,-0.1419901093960737,0.3604570314852429,-0.48377462894968193,-0.2628820998615084,-0.48840763565308876,-0.4008365508365508,-0.14745920052155295,-0.22980577925153953,-0.13182220859950575,-0.06309430573712956,-0.17286562500000005,-0.29507267292031747,-0.19067585294381292,-0.22662573939859862,-0.2340619291110887,-0.06768833132170246,-0.25155850655037443,-0.5937396769291755,0.2832608571498504,-0.06596345356649348,-0.4884088592510705,-0.26146438326060334,0.6405969907696528,-0.15621460845439128,0.10027866813376078,-0.08137512242899127,-0.1925473616718595,-0.22684009417576906,-0.3602041485562333,0.08073037174147771,-0.491895486014006,-0.5094685002787586,-0.2126324893434883,-0.218306856154878,-0.09210388932393634,-0.13458884470687585,-0.10387904703726321,-0.06335007347656291,-0.08776852898871361,-0.029464152532706404,0.009189004236466106,-0.4085234688261655,-0.16612334728864322,0.10266445659434473,0.2910867755996672,-0.39639820400665254,-0.08911808356858346,13
56,0.11318712951511786,-0.006205392465970737,-0.22699464714501894,-0.08751170124783016,0.0827932292977598,0.03344265607644981,0.14852663167774935,0.007398784940921482,-0.2547165707732763,-0.15897634742148123,-0.12448964800811732,0.1250846793826873,-0.07983822574006028,0.5757762457366273,-0.008565139792470255,0.06599788806758179,-0.10529140979553332,0.049018562176118184,0.04962532497323753,0.13169638158587152,0.6348980482835568,-0.04028664755139942,-0.5293608973031974,-0.03647588951310861,-0.2255091271078702,0.6461711707032283,-0.2816241050081409,0.8690585366362015,0.14102678196519733,0.0696014350053977,-0.38101818135220733,0.2735264376081436,0.04496229844928171,-0.3149253555964208,-0.03862878331756465,0.10504065469209169,0.005695395047543855,0.07304350063356689,0.7809925263391149,-0.4290041253882863,-0.18086289957680118,0.18685372505078102,0.056147744174516574,-0.2422322895442766,0.415423146980524,-0.24271662833641724,-0.1179500674206776,44
57,0.040354363701664106,0.1401678036793948,0.30297303642420714,0.207485906655246,-0.05394371722043846,0.029462202167529383,-0.24610948686664055,-0.8687275432514998,0.5904038287057425,-0.09077206795049111,0.20833333333333348,-0.22291345712840896,-0.08587882429981597,-0.5738331818324295,-0.21476931781803033,-0.11678012370849021,-0.09110666077432136,0.33374353580506616,0.191324229060078,0.09526289521081531,-0.3427820691610538,-0.17174122005716427,0.7625912945076343,0.07410399217720331,-0.1461390155709208,-0.31809616605474833,0.599161836115662,-0.05594810126052936,-0.0506357063293809,-0.06599095661464509,0.2890547366677707,0.2603593938581198,-0.23720800540593498,0.9756999086656176,-0.14393458919429386,-0.21692040193765813,0.20651141088913114,-0.2353664019181777,-0.33490460664911587,-0.05519411985783597,0.3171062978054183,-0.05245142628046229,-0.017055901107068786,0.1104165154105946,0.356975808946359,-0.06997652704900778,0.37241076738585727,45
58,0.019396829488336053,-0.10472716703176736,0.21954103262447683,0.16266888826566814,0.23379096409594896,2.7763220244577647,1.342472498530456,0.9331637205488703,0.08390131611870089,0.07599219892735234,-0.04386085103143792,0.21933926571627457,-0.414848487528485,-0.48613756367972005,0.24119334720123192,0.384586292115782,-0.0681698584102932,-0.24874808433902793,-0.047475692990832236,-0.18689200166425624,-0.21544066254905214,0.056970148794884316,-0.6867319275400129,0.15009499683343894,0.9182422445296843,0.6414034100584136,0.09235847925714867,0.3245326757818268,-0.09077549868032961,0.3498579822551867,-0.3166309331663094,-0.7318009872796051,0.5682061431963459,0.5895461974038037,0.2663166732275921,0.2973126909335682,0.09995103693806597,0.5248824082784572,0.15078123339214733,0.2338973199284347,-0.2857086468484026,0.080122838944495,0.06136824929358853,-0.17219983902132185,-0.5413079953311934,0.31224453203587277,-0.27063341640216304,46
59,-0.08948100385612227,0.16857175662888157,-0.3791392750041515,-0.21350076265474793,0.16744666550496617,-0.350610897083104,-0.6318961373320623,2.676064244503353,-0.19255511028212288,0.019040627860399117,-0.32894401630469405,-0.13258037891810376,0.8776015033427208,2.5347777283924575,-0.21022164778352212,-0.2618303066837465,0.04264351835033568,0.16005164649444162,-0.05590123456790122,0.17260164299637998,0.00804132036813886,-0.11910120257360195,1.2178336845611828,-0.15721857300188802,-0.12952282804980664,-0.37134200247174176,-0.1333834192954762,0.01908136977413826,0.01261676296164318,-0.10791056633753261,0.5540723680602886,3.3931538626972375,-0.31824868408756585,-0.4218990012083808,-0.20853278312700602,-0.21994200993109284,-0.12287333167349464,-0.3073917558633312,0.0015332351816514187,-0.08970199435903171,0.4557881866974285,-0.19138540337221105,0.049483170222605545,0.6792134219413879,1.045087670470359,-0.3300374249070167,0.32797314908065217,47
