time,wili
2018-12,3.55739
2018-13,4.14019
2018-14,3.14907
2018-15,2.97006
2018-16,2.77207
2018-17,2.65946
2018-18,2.28298
2018-19,1.35659
2018-20,1.43184
2018-21,3.05455
2018-22,0.719424
2018-23,0.599829
2018-24,0.879507
2018-25,1.1535
2018-26,1.84136
2018-27,0.262467
2018-28,1.15512
2018-29,2.2508
2018-30,0.339559
2018-31,0.0001
2018-32,1.3089
2018-33,0.281294
2018-34,1.06557
2018-35,0.533721
2018-36,0.569177
2018-37,1.67598
2018-38,2.34425
2018-39,0.962269
2018-40,1.50082
2018-41,1.53914
2018-42,1.32265
2018-43,1.61677
2018-44,1.84649
2018-45,2.27739
2018-46,2.44985
2018-47,2.62246
2018-48,2.59067
2018-49,3.6658
2018-50,3.38048
2018-51,4.17384
2018-52,4.66683
2019-1,5.00192
2019-2,5.13861
2019-3,5.24651
2019-4,4.78395
2019-5,4.87917
2019-6,5.10103
2019-7,5.12684
2019-8,4.60604
2019-9,4.90362
2019-10,4.93316
2019-11,3.44199
2019-12,3.88161
2019-13,4.0982
2019-14,3.21044
2019-15,3.0027
2019-16,3.00541
2019-17,2.31214
2019-18,1.58698
2019-19,1.7359
2019-20,1.43522
2019-21,0.680693
2019-22,0.521376
2019-23,0.0001
2019-24,0.0001
2019-25,0.0001
2019-26,0.0001
2019-27,0.0001
2019-28,0.0001
2019-29,0.0001
2019-30,0.0001
2019-31,0.0001
